TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,31000US41900,"San Germán, PR Metro Area",1,99,Entered 2010 or later,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,100,Entered before 2010,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,100.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,101,Foreign born,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,102,Entered 2010 or later,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,103,Entered before 2010,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,103.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,105,Europe,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,106,Asia,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,107,Africa,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,110.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,111,Population 5 years and over,"113,602",N,,N,,N,,"122,098",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,112,English only,4.7%,N,,N,,N,,4.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,113,Language other than English,95.3%,N,,N,,N,,95.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,114,"Speak English less than ""very well""",82.1%,N,,N,,N,,82.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,122.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,123,Total population,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,124,American,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,125,Arab,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,126,Czech,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,127,Danish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,129,English,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,132,German,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,133,Greek,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,135,Irish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,136,Italian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,139,Polish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,141,Russian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,150.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,151,Total households,"41,896","40,432",,"39,954",,"43,167",,(X),
CP02PR,31000US41900,"San Germán, PR Metro Area",1,152,With a computer,53.6%,42.4%,*,31.5%,*,33.7%,*,(X),
CP02PR,31000US41900,"San Germán, PR Metro Area",1,153,With a broadband Internet subscription,45.3%,36.0%,*,27.5%,*,30.5%,*,(X),
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,1,Total households,"752,543","749,522",,"753,677",,"770,603",*,"782,561",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,2,Married-couple family,36.2%,36.4%,,36.9%,,37.8%,*,37.3%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,3,With own children of the householder under 18 years,9.5%,9.6%,,9.5%,,11.1%,*,11.6%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,4,Cohabiting couple household,10.4%,9.5%,*,8.1%,*,7.7%,*,8.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,5,With own children of the householder under 18 years,4.6%,4.1%,,3.7%,*,4.0%,*,4.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,6,"Male householder, no spouse/partner present",16.1%,16.4%,,16.5%,,15.3%,,15.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,7,With own children of the householder under 18 years,0.7%,0.8%,,0.8%,,0.9%,,0.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,8,Householder living alone,12.0%,12.0%,,12.0%,,10.8%,*,11.2%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,9,65 years and over,4.8%,4.7%,,4.1%,*,3.8%,*,3.7%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,10,"Female householder, no spouse/partner present",37.3%,37.7%,,38.5%,*,39.1%,*,38.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,11,With own children of the householder under 18 years,8.4%,7.9%,,8.6%,,9.8%,*,9.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,12,Householder living alone,17.2%,16.9%,,17.0%,,16.4%,,15.9%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,13,65 years and over,9.8%,9.6%,,8.8%,*,8.9%,*,8.3%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,13.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,14,Households with one or more people under 18 years,27.2%,26.8%,,27.2%,,30.9%,*,31.2%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,15,Households with one or more people 65 years and over,39.5%,38.7%,*,38.0%,*,37.2%,*,35.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,15.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,16,Average household size,2.67,2.67,,2.78,*,2.77,*,2.78,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,17,Average family size,3.33,3.33,,3.48,*,3.39,,3.42,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,17.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,18,Population in households,"2,009,933","2,003,463",,"2,093,402",*,"2,136,522",*,"2,176,517",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,19,Householder,37.4%,37.4%,,36.0%,*,36.1%,*,36.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,20,Spouse,13.4%,13.6%,,13.3%,,13.6%,,13.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,21,Unmarried partner,4.0%,3.6%,*,2.9%,*,2.8%,*,3.1%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,22,Child,34.1%,34.2%,,35.1%,*,35.5%,*,36.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,23,Other relatives,10.0%,10.1%,,11.3%,*,10.6%,,10.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,24,Other nonrelatives,1.0%,1.1%,,1.4%,*,1.4%,*,1.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,24.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,25,Males 15 years and over,"807,042","800,585",*,"829,179",*,"840,732",*,"847,410",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,26,Never married,44.7%,44.5%,,44.8%,,43.3%,*,43.6%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,27,"Now married, except separated",37.9%,38.4%,,37.6%,,39.4%,*,38.7%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,28,Separated,2.1%,2.1%,,2.2%,,2.2%,,2.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,29,Widowed,3.5%,3.7%,,3.7%,,2.9%,*,3.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,30,Divorced,11.7%,11.2%,,11.6%,,12.2%,,12.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,30.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,31,Females 15 years and over,"933,729","925,468",*,"957,597",*,"968,868",*,"977,359",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,32,Never married,39.2%,38.4%,,37.6%,*,37.2%,*,36.9%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,33,"Now married, except separated",32.1%,33.0%,,32.6%,,33.4%,,33.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,34,Separated,2.6%,2.4%,,3.1%,,2.6%,,2.9%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,35,Widowed,11.4%,11.3%,,10.9%,,11.0%,,10.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,36,Divorced,14.7%,14.9%,,15.8%,*,15.9%,*,16.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,36.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,36.5,FERTILITY,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,"13,721","13,395",,"14,261",,"19,201",*,"17,599",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,38,"Unmarried women (widowed, divorced, and never married)",56.4%,57.9%,,62.2%,,60.3%,,53.5%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,39,"Per 1,000 unmarried women",22,23,,24,,31,*,25,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,40,"Per 1,000 women 15 to 50 years old",28,28,,28,,36,*,32,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,41,"Per 1,000 women 15 to 19 years old",14,20,,17,,27,,16,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,42,"Per 1,000 women 20 to 34 years old",46,55,,49,,61,*,62,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,43,"Per 1,000 women 35 to 50 years old",16,6,*,12,,17,,11,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,43.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,44,Number of grandparents living with own grandchildren under 18 years,"51,726","47,219",,"52,546",,"64,478",*,"60,025",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,45,Grandparents responsible for grandchildren,35.0%,37.0%,,35.5%,,42.0%,*,47.1%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,46,Less than 1 year,5.2%,8.1%,,4.0%,,6.4%,,6.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,47,1 or 2 years,4.1%,6.5%,,6.3%,,6.9%,*,9.1%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,48,3 or 4 years,6.3%,4.5%,,5.2%,,6.8%,,8.6%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,49,5 or more years,19.4%,18.0%,,19.9%,,22.0%,,23.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,49.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,50,Number of grandparents responsible for own grandchildren under 18 years,"18,096","17,485",,"18,652",,"27,098",*,"28,295",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,51,Who are female,60.3%,66.9%,*,64.8%,,63.5%,,64.5%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,52,Who are married,65.6%,54.6%,*,60.9%,,58.0%,,64.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,52.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,53,Population 3 years and over enrolled in school,"478,514","473,001",,"508,835",*,"539,519",*,"566,443",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,54,"Nursery school, preschool",4.7%,5.0%,,5.7%,*,5.8%,*,6.2%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,55,Kindergarten,3.5%,3.4%,,4.1%,,4.6%,*,4.3%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,56,Elementary school (grades 1-8),36.5%,38.9%,*,38.2%,*,36.9%,,37.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,57,High school (grades 9-12),21.0%,20.9%,,20.2%,,21.2%,,20.9%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,58,College or graduate school,34.3%,31.8%,*,31.8%,*,31.6%,*,30.8%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,58.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,59,Population 25 years and over,"1,467,279","1,456,001",*,"1,494,572",*,"1,504,580",*,"1,514,057",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,60,Less than 9th grade,12.5%,13.1%,,14.5%,*,13.8%,*,15.2%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,61,"9th to 12th grade, no diploma",6.8%,7.2%,,7.5%,*,8.0%,*,8.6%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,62,High school graduate (includes equivalency),26.3%,26.7%,,26.6%,,26.6%,,25.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,63,"Some college, no degree",13.4%,13.1%,,13.0%,,13.3%,,14.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,64,Associate's degree,11.7%,11.1%,,10.7%,*,10.6%,*,10.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,65,Bachelor's degree,20.4%,19.9%,,19.1%,*,19.5%,*,18.7%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,66,Graduate or professional degree,8.8%,8.9%,,8.6%,,8.2%,,8.1%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,66.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,67,High school graduate or higher,80.7%,79.7%,*,78.0%,*,78.2%,*,76.3%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,68,Bachelor's degree or higher,29.3%,28.8%,,27.7%,*,27.7%,*,26.8%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,68.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,69,Civilian population 18 years and over,"1,665,594","1,648,394",*,"1,702,646",*,"1,718,989",*,"1,733,966",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,70,Civilian veterans,2.7%,3.1%,*,2.7%,,3.0%,*,3.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,70.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,71,Total Civilian Noninstitutionalized Population,"2,017,166","2,011,073",,"2,101,553",*,"2,144,635",*,"2,185,144",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,72,With a disability,21.1%,21.4%,,21.4%,,21.5%,,21.7%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,72.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,73,Under 18 years,"364,166","374,453",*,"412,428",*,"440,523",*,"466,351",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,74,With a disability,9.3%,7.5%,*,7.6%,*,8.9%,,8.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,74.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,75,18 to 64 years,"1,233,485","1,229,953",,"1,279,556",*,"1,306,040",*,"1,335,023",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,76,With a disability,15.4%,16.8%,*,16.7%,*,17.3%,*,18.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,76.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,77,65 years and over,"419,515","406,667",*,"409,569",*,"398,072",*,"383,770",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,78,With a disability,48.0%,47.8%,,49.7%,,49.4%,,50.6%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,78.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,79,Population 1 year and over,"2,020,404","2,011,871",*,"2,102,985",*,"2,144,390",*,"2,181,766",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,80,Same house,93.1%,91.4%,*,92.8%,,92.4%,,92.5%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,81,Different house in Puerto Rico or the U.S.,6.7%,8.5%,*,7.1%,,7.5%,*,7.3%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,82,In Puerto Rico,5.7%,7.9%,*,6.5%,*,6.9%,*,6.6%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,83,Same municipio,3.4%,4.9%,*,3.7%,,4.1%,*,3.6%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,84,Different municipio,2.2%,3.0%,*,2.7%,*,2.8%,*,3.0%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,85,In the United States,1.1%,0.6%,*,0.6%,*,0.6%,*,0.8%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,86,Elsewhere,0.2%,0.1%,*,0.1%,*,0.1%,,0.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,86.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,87,Total population,"2,031,885","2,024,604",,"2,116,599",*,"2,160,992",*,"2,200,767",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,88,Native,96.3%,96.2%,,96.3%,,96.2%,,96.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,89,Born in Puerto Rico or the United States,95.8%,95.8%,,96.0%,,95.9%,,95.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,90,In Puerto Rico,91.1%,91.1%,,91.2%,,91.2%,,91.2%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,91,In the United States,4.8%,4.8%,,4.7%,,4.7%,,4.6%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.4%,0.3%,,0.3%,*,0.4%,,0.4%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,93,Foreign born,3.7%,3.8%,,3.7%,,3.8%,,3.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,93.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,94,Foreign-born population,"75,910","77,800",,"79,114",,"81,159",,"84,032",
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,95,Naturalized U.S. citizen,47.8%,50.1%,,53.3%,*,49.8%,,46.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,96,Not a U.S. citizen,52.2%,49.9%,,46.7%,*,50.2%,,53.9%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,96.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,97,Population born outside Puerto Rico,"181,304","180,426",,"185,700",,"190,828",,"193,127",
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,97.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,98,Native,"105,394","102,626",,"106,586",,"109,669",,"109,095",
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,99,Entered 2010 or later,18.4%,13.2%,*,14.9%,,11.7%,*,9.1%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,100,Entered before 2010,81.6%,86.8%,*,85.1%,,88.3%,*,90.9%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,100.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,101,Foreign born,"75,910","77,800",,"79,114",,"81,159",,"84,032",
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,102,Entered 2010 or later,24.5%,21.9%,,14.0%,*,16.4%,*,15.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,103,Entered before 2010,75.5%,78.1%,,86.0%,*,83.6%,*,84.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,103.3,,,,,,,,,,
