TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,72.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,73,Under 18 years,"24,981","26,190",*,"29,107",*,"30,849",*,"32,765",*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,74,With a disability,9.0%,5.0%,,13.9%,,15.1%,*,13.2%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,75,18 to 64 years,"87,797","87,723",,"91,727",*,"94,230",*,"96,248",*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,76,With a disability,13.6%,12.9%,,16.0%,,16.4%,,17.7%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,77,65 years and over,"33,727","32,985",*,"32,939",*,"32,713",*,"32,284",*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,78,With a disability,44.0%,48.2%,,49.2%,,47.1%,,51.4%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,79,Population 1 year and over,"145,961","147,020",*,"153,129",*,"157,414",*,"160,174",*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,80,Same house,91.2%,91.2%,,90.2%,,90.3%,,88.7%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,8.4%,8.8%,,9.6%,,9.4%,,10.6%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,82,In Puerto Rico,6.7%,8.1%,,8.8%,,8.7%,,9.3%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,83,Same municipio,3.3%,4.7%,,5.6%,,5.7%,*,4.9%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,84,Different municipio,3.4%,3.4%,,3.3%,,3.1%,,4.4%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,85,In the United States,1.6%,0.7%,,0.7%,,0.7%,,1.2%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,86,Elsewhere,0.5%,0.0%,*,0.3%,,0.3%,,0.8%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,86.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,87,Total population,"146,984","147,661",c,"154,489",c,"158,457",c,"161,884",c
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,88,Native,93.3%,93.4%,,94.5%,,93.1%,,93.9%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,89,Born in Puerto Rico or the United States,93.1%,92.7%,,94.1%,,92.4%,,93.2%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,90,In Puerto Rico,87.6%,87.1%,,89.3%,,87.0%,,88.8%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,91,In the United States,5.5%,5.7%,,4.8%,,5.4%,,4.4%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.2%,0.7%,*,0.4%,,0.8%,*,0.6%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,93,Foreign born,6.7%,6.6%,,5.5%,,6.9%,,6.1%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,93.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,94,Foreign-born population,"9,863","9,721",,"8,478",,"10,862",,"9,904",
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,95,Naturalized U.S. citizen,49.2%,54.3%,,56.8%,,57.5%,,54.5%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,96,Not a U.S. citizen,50.8%,45.7%,,43.2%,,42.5%,,45.5%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,96.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,97,Population born outside Puerto Rico,"18,285","19,116",,"16,517",,"20,612",,"18,081",
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,97.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,98,Native,"8,422","9,395",,"8,039",,"9,750",,"8,177",
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,99,Entered 2010 or later,20.7%,11.9%,,12.7%,,13.1%,,14.0%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,100,Entered before 2010,79.3%,88.1%,,87.3%,,86.9%,,86.0%,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,100.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,101,Foreign born,"9,863","9,721",,"8,478",,"10,862",,"9,904",
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,102,Entered 2010 or later,28.3%,25.5%,,15.9%,*,16.1%,*,12.7%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,103,Entered before 2010,71.7%,74.5%,,84.1%,*,83.9%,*,87.3%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,103.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,105,Europe,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,106,Asia,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,107,Africa,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,110.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,111,Population 5 years and over,"141,841","141,955",c,"147,829",c,"151,243",c,"153,982",c
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,112,English only,17.8%,9.0%,*,8.6%,*,6.7%,*,7.1%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,113,Language other than English,82.2%,91.0%,*,91.4%,*,93.3%,*,92.9%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,114,"Speak English less than ""very well""",60.0%,69.5%,*,70.4%,*,73.7%,*,72.1%,*
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,122.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,123,Total population,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,124,American,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,125,Arab,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,126,Czech,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,127,Danish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,129,English,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,132,German,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,133,Greek,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,135,Irish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,136,Italian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,139,Polish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,141,Russian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,150.3,,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,151,Total households,"58,602","61,313",,"64,051",*,"63,447",*,(X),
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,152,With a computer,88.0%,81.6%,*,82.2%,*,83.2%,*,(X),
CP02PR,05000US72031,"Carolina Municipio, Puerto Rico",1,153,With a broadband Internet subscription,80.4%,75.6%,*,77.6%,,78.7%,,(X),
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,1,Total households,"33,125","27,857",*,"26,856",*,"33,066",,"33,758",
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,2,Married-couple family,38.4%,39.1%,,36.2%,,40.8%,,42.0%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,3,With own children of the householder under 18 years,11.2%,8.3%,,10.7%,,10.8%,,11.6%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,4,Cohabiting couple household,12.7%,8.7%,,2.3%,*,5.9%,*,7.2%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,5,With own children of the householder under 18 years,4.2%,2.6%,,1.5%,,1.7%,*,4.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,6,"Male householder, no spouse/partner present",15.2%,12.3%,,17.2%,,13.7%,,17.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,7,With own children of the householder under 18 years,0.6%,0.2%,,0.5%,,0.9%,,0.9%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,8,Householder living alone,12.1%,9.5%,,15.3%,,7.9%,*,10.6%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,9,65 years and over,4.5%,3.4%,,6.0%,,2.8%,,3.1%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,10,"Female householder, no spouse/partner present",33.7%,39.9%,*,44.2%,*,39.5%,*,33.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,11,With own children of the householder under 18 years,7.4%,4.9%,,5.6%,,7.6%,,8.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,12,Householder living alone,17.9%,21.8%,,27.2%,*,17.3%,,14.6%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,13,65 years and over,10.6%,14.3%,*,13.6%,,11.5%,,8.9%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,13.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,14,Households with one or more people under 18 years,25.6%,21.3%,,19.5%,*,24.2%,,31.4%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,15,Households with one or more people 65 years and over,40.8%,46.0%,*,42.2%,,41.6%,,36.9%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,15.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,16,Average household size,2.51,2.99,*,3.23,*,2.68,*,2.68,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,17,Average family size,3.12,3.88,*,4.84,*,3.23,,3.19,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,17.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,18,Population in households,"83,093","83,192",,"86,662",*,"88,700",*,"90,322",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,19,Householder,39.9%,33.5%,*,31.0%,*,37.3%,*,37.4%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,20,Spouse,15.1%,13.0%,,11.2%,*,15.0%,,16.0%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,21,Unmarried partner,5.3%,3.0%,*,0.7%,*,2.4%,*,2.4%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,22,Child,31.5%,36.1%,*,41.5%,*,34.8%,*,33.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,23,Other relatives,7.0%,13.1%,*,14.5%,*,8.2%,,9.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,24,Other nonrelatives,1.2%,1.3%,,1.0%,,2.3%,,1.2%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,24.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,25,Males 15 years and over,"34,157","34,511",,"34,928",*,"35,652",c,"36,641",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,26,Never married,42.7%,43.9%,,44.6%,,39.5%,,39.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,27,"Now married, except separated",38.8%,37.5%,,35.7%,,42.3%,,39.8%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,28,Separated,1.6%,2.2%,,4.8%,,2.6%,,2.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,29,Widowed,4.4%,2.3%,,1.6%,*,3.4%,,2.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,30,Divorced,12.5%,14.1%,,13.4%,,12.3%,,15.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,30.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,31,Females 15 years and over,"39,391","38,689",*,"40,594",*,"41,111",c,"40,861",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,32,Never married,36.4%,39.9%,,34.5%,,31.6%,*,32.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,33,"Now married, except separated",35.3%,29.7%,,32.6%,,34.8%,,38.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,34,Separated,0.7%,2.1%,,2.6%,,1.7%,,1.8%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,35,Widowed,14.7%,10.6%,*,14.5%,,15.0%,,9.9%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,36,Divorced,12.9%,17.7%,*,15.7%,,16.8%,,17.1%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,36.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,36.5,FERTILITY,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,38,"Unmarried women (widowed, divorced, and never married)",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,39,"Per 1,000 unmarried women",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,40,"Per 1,000 women 15 to 50 years old",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,41,"Per 1,000 women 15 to 19 years old",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,42,"Per 1,000 women 20 to 34 years old",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,43,"Per 1,000 women 35 to 50 years old",N,N,,N,,N,,N,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,43.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,44,Number of grandparents living with own grandchildren under 18 years,N,N,,N,,N,,"2,447",
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,45,Grandparents responsible for grandchildren,N,N,,N,,N,,48.8%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,46,Less than 1 year,N,N,,N,,N,,2.0%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,47,1 or 2 years,N,N,,N,,N,,16.1%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,48,3 or 4 years,N,N,,N,,N,,8.1%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,49,5 or more years,N,N,,N,,N,,22.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,49.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,50,Number of grandparents responsible for own grandchildren under 18 years,N,N,,N,,N,,"1,195",
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,51,Who are female,N,N,,N,,N,,52.6%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,52,Who are married,N,N,,N,,N,,62.4%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,52.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,53,Population 3 years and over enrolled in school,"19,173","17,955",,"20,095",,"20,736",,"22,771",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,54,"Nursery school, preschool",6.2%,2.4%,*,7.0%,,6.4%,,6.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,55,Kindergarten,3.1%,4.4%,,7.4%,,4.0%,,6.9%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,56,Elementary school (grades 1-8),33.1%,33.9%,,32.6%,,36.0%,,31.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,57,High school (grades 9-12),17.7%,24.1%,*,15.2%,,19.0%,,19.4%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,58,College or graduate school,40.0%,35.1%,,37.8%,,34.7%,,35.9%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,58.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,59,Population 25 years and over,"63,723","63,202",c,"63,752",,"65,496",c,"65,809",c
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,60,Less than 9th grade,9.1%,10.8%,,10.7%,,10.0%,,10.4%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,61,"9th to 12th grade, no diploma",3.9%,5.8%,,4.0%,,5.9%,,5.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,62,High school graduate (includes equivalency),19.2%,17.1%,,16.7%,,14.3%,*,15.4%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,63,"Some college, no degree",12.7%,12.4%,,12.3%,,14.8%,,14.5%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,64,Associate's degree,9.1%,10.1%,,12.1%,,9.5%,,7.2%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,65,Bachelor's degree,28.4%,27.8%,,27.7%,,26.9%,,28.0%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,66,Graduate or professional degree,17.6%,16.0%,,16.6%,,18.6%,,19.2%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,66.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,67,High school graduate or higher,87.0%,83.4%,,85.3%,,84.1%,,84.3%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,68,Bachelor's degree or higher,46.0%,43.8%,,44.3%,,45.5%,,47.2%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,68.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,69,Civilian population 18 years and over,"70,575","70,442",,"72,044",*,"73,529",*,"74,226",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,70,Civilian veterans,2.5%,3.8%,,4.1%,,4.0%,*,4.5%,*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,70.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,71,Total Civilian Noninstitutionalized Population,"83,119","83,538",,"86,596",*,"89,082",*,"90,679",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,72,With a disability,24.0%,28.7%,*,23.6%,,18.9%,*,23.4%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,72.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,73,Under 18 years,"12,809","13,321",*,"14,790",*,"15,742",*,"16,653",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,74,With a disability,9.0%,15.0%,,5.1%,,9.6%,,9.2%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,75,18 to 64 years,"50,970","51,610",*,"53,329",*,"55,142",*,"56,423",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,76,With a disability,16.9%,22.1%,,18.6%,,12.2%,*,16.8%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,77,65 years and over,"19,340","18,607",*,"18,477",*,"18,198",*,"17,603",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,78,With a disability,52.7%,56.9%,,53.0%,,47.4%,,58.0%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,79,Population 1 year and over,"83,383","83,573",,N,,"88,685",*,"90,007",*
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,80,Same house,93.4%,90.7%,,N,,90.2%,,91.8%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,6.3%,9.3%,,N,,9.4%,,7.9%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,82,In Puerto Rico,4.6%,8.7%,*,N,,8.4%,*,7.7%,
CP02PR,05000US72061,"Guaynabo Municipio, Puerto Rico",1,83,Same municipio,1.6%,3.3%,,N,,4.2%,*,4.5%,*
